EventTime,Latitude,Longitude,PeakCurrent,Sensors,DegreesFreedom,EllipseAngle,EllipseSemimajorAxis,EllipseSemiminorAxis,Chisq,RiseTime,Peak2Zero,MaxRateRise,Cloud,Distance,Nano
"2021-08-19T03:59:34.449641472-05:00",40.5881,-112.9542,6,3,3,118.4,0.4,0.4,0.1,0.0,0.0,0.0,1,,449641472
"2021-08-19T03:59:34.449736704-05:00",40.6,-112.9798,14,4,5,152.5,0.2,0.2,0.9,14.3,5.2,4.9,1,,449736704
"2021-08-19T04:01:09.960378112-05:00",40.627,-112.9821,7,2,1,135.8,2.7,0.2,0.1,2.0,5.8,2.5,1,,960378112
"2021-08-19T04:01:34.557199104-05:00",40.599,-112.9668,6,6,9,127.4,0.2,0.2,0.3,8.2,2.2,2.5,1,,557199104
"2021-08-19T04:01:34.557294592-05:00",40.6027,-112.9778,3,3,3,1.8,0.4,0.4,0.0,0.0,0.0,0.0,1,,557294592
"2021-08-19T04:01:34.557488640-05:00",40.597,-112.9636,3,3,3,70.9,0.4,0.4,0.0,0.0,0.0,0.0,1,,557488640
"2021-08-19T04:01:34.574332416-05:00",40.5873,-112.9929,88,13,16,59.8,0.2,0.2,0.9,40.7,7.8,8.8,0,,574332416
"2021-08-19T04:03:28.151340544-05:00",40.6,-112.9709,11,7,11,147.3,0.2,0.2,0.5,10.1,4.2,4.2,1,,151340544
"2021-08-19T04:03:28.151507200-05:00",40.6009,-112.9707,6,4,5,133.0,0.4,0.4,0.8,0.0,0.0,0.0,1,,151507200
"2021-08-19T04:03:28.151572992-05:00",40.5977,-112.968,5,4,5,109.5,0.4,0.4,0.8,0.0,0.0,0.0,1,,151572992
"2021-08-19T04:03:28.152193536-05:00",40.5986,-112.9737,7,3,3,50.1,1.1,0.2,2.0,6.1,5.0,2.4,1,,152193536
"2021-08-19T04:03:38.443681792-05:00",40.6518,-112.9782,6,6,9,7.3,0.2,0.2,0.2,4.5,2.2,2.2,1,,443681792
"2021-08-19T04:03:59.321257728-05:00",40.3632,-113.2252,3,4,5,71.8,0.4,0.4,0.8,0.0,0.0,0.0,1,,321257728
"2021-08-19T04:03:59.321311232-05:00",40.3627,-113.2264,6,5,7,14.4,0.2,0.2,0.7,10.0,3.6,1.9,1,,321311232
"2021-08-19T04:03:59.321415424-05:00",40.3652,-113.228,4,5,7,35.3,0.4,0.4,0.6,0.0,0.0,0.0,1,,321415424
"2021-08-19T04:03:59.393521408-05:00",40.3825,-113.235,81,24,19,9.7,0.2,0.2,1.2,25.7,21.4,9.3,0,,393521408
"2021-08-19T04:04:32.114251264-05:00",40.6434,-113.0143,5,3,3,47.9,0.2,0.2,1.3,17.1,3.8,0.7,1,,114251264
"2021-08-19T04:04:47.704588288-05:00",40.3632,-113.2384,7,6,9,124.0,0.2,0.2,0.4,7.2,2.2,2.0,1,,704588288
"2021-08-19T04:04:47.704717056-05:00",40.3618,-113.2427,4,3,3,85.2,0.4,0.4,0.0,0.0,0.0,0.0,1,,704717056
"2021-08-19T04:05:13.413228544-05:00",40.653,-112.9915,3,2,1,137.2,5.4,0.2,0.0,1.8,2.2,1.8,1,,413228544
"2021-08-19T04:07:20.705187072-05:00",40.648,-112.9942,4,3,3,175.6,0.4,0.2,1.0,7.8,2.4,1.2,1,,705187072
"2021-08-19T04:07:20.974421760-05:00",40.6637,-112.9501,-7,5,7,22.2,0.2,0.2,0.8,8.2,5.4,-1.7,1,,974421760
"2021-08-19T04:07:20.974977792-05:00",40.6389,-113.014,-11,10,13,111.3,0.2,0.2,0.9,3.2,20.0,-2.9,0,,974977792
"2021-08-19T04:07:20.984526848-05:00",40.6601,-112.9392,7,3,3,49.5,0.3,0.2,0.3,4.2,3.8,1.5,1,,984526848
"2021-08-19T04:07:21.083044608-05:00",40.6222,-113.053,-39,29,17,6.1,0.2,0.2,0.7,6.1,19.6,-12.7,0,,83044608
"2021-08-19T04:07:21.083181824-05:00",40.4581,-113.1919,-7,3,3,72.2,0.4,0.4,0.2,0.0,0.0,0.0,1,,83181824
"2021-08-19T04:07:21.114628608-05:00",40.6221,-113.0523,-40,33,17,3.2,0.2,0.2,0.8,9.9,21.0,-17.3,0,,114628608
"2021-08-19T04:07:21.127515392-05:00",40.6214,-113.0532,-5,4,5,27.7,0.2,0.2,0.3,2.0,13.0,-3.0,1,,127515392
"2021-08-19T04:07:21.168023296-05:00",40.6514,-112.9605,-47,25,21,177.7,0.2,0.2,1.2,9.3,22.2,-14.2,0,,168023296
"2021-08-19T04:07:21.277076480-05:00",40.6223,-113.0532,-15,8,13,135.6,0.2,0.2,0.8,2.9,9.0,-5.3,1,,277076480
"2021-08-19T04:07:21.303454720-05:00",40.6216,-113.0526,-9,7,11,86.0,0.2,0.2,0.3,2.6,12.8,-4.9,1,,303454720
"2021-08-19T04:08:01.464540416-05:00",40.3662,-113.2257,20,6,9,81.9,0.2,0.2,0.3,5.9,3.8,4.5,1,,464540416
"2021-08-19T04:08:01.464869120-05:00",40.3509,-113.1591,3,3,3,126.9,0.5,0.4,0.2,0.0,0.0,0.0,1,,464869120
"2021-08-19T04:08:01.477759488-05:00",40.3675,-113.225,8,6,9,175.0,0.2,0.2,0.4,25.6,3.4,3.0,1,,477759488
"2021-08-19T04:08:03.127930624-05:00",40.4326,-113.2243,4,3,3,65.0,0.2,0.2,0.3,3.3,4.8,1.4,1,,127930624
"2021-08-19T04:08:03.128145920-05:00",40.4331,-113.2236,3,3,3,71.8,0.4,0.4,0.1,0.0,0.0,0.0,1,,128145920
"2021-08-19T04:08:03.240258304-05:00",40.4241,-113.2194,19,19,27,76.7,0.2,0.2,1.2,19.7,26.0,5.2,0,,240258304
"2021-08-19T04:08:29.203654400-05:00",40.6531,-112.9973,7,5,7,124.6,0.2,0.2,0.7,4.2,3.2,1.3,1,,203654400
"2021-08-19T04:08:29.204144128-05:00",40.6577,-112.9994,5,6,9,64.0,0.4,0.4,0.6,0.0,0.0,0.0,1,,204144128
"2021-08-19T04:09:23.185699328-05:00",40.6575,-113.1696,-4,3,3,4.5,0.4,0.4,0.2,0.0,0.0,0.0,1,,185699328
"2021-08-19T04:09:23.185884160-05:00",40.6501,-113.1699,-5,3,3,1.5,0.2,0.2,1.9,5.6,3.4,-1.4,1,,185884160
"2021-08-19T04:09:28.007874304-05:00",40.6532,-113.0078,4,3,3,48.5,0.2,0.2,2.8,4.0,3.2,1.5,1,,7874304
"2021-08-19T04:09:28.008126208-05:00",40.6533,-113.0139,3,3,3,45.4,0.4,0.4,0.2,0.0,0.0,0.0,1,,8126208
"2021-08-19T04:10:33.847622656-05:00",40.3733,-113.226,9,6,9,128.6,0.4,0.4,0.7,0.0,0.0,0.0,1,,847622656
"2021-08-19T04:10:33.847852800-05:00",40.3721,-113.2243,11,6,9,168.8,0.2,0.2,0.8,2.7,3.4,3.5,1,,847852800
"2021-08-19T04:10:33.863696384-05:00",40.3727,-113.223,8,5,7,12.2,0.2,0.2,0.6,10.1,4.4,2.4,1,,863696384
"2021-08-19T04:11:14.154516992-05:00",40.6689,-112.9375,11,10,17,7.4,0.2,0.2,0.3,6.4,2.8,3.8,1,,154516992
"2021-08-19T04:11:14.246418432-05:00",40.6535,-112.9204,34,35,19,177.1,0.2,0.2,0.5,21.6,20.4,13.4,0,,246418432
"2021-08-19T04:11:33.820157952-05:00",40.4276,-113.2316,16,5,7,75.9,0.3,0.2,1.5,22.8,6.4,1.7,1,,820157952
"2021-08-19T04:11:33.850011904-05:00",40.4422,-113.1989,62,34,17,169.9,0.2,0.2,0.5,22.2,29.4,14.4,0,,850011904
"2021-08-19T04:11:33.864054272-05:00",40.4423,-113.1988,13,7,11,24.0,0.2,0.2,1.3,4.5,29.8,6.5,0,,864054272
"2021-08-19T04:13:48.180108544-05:00",40.1536,-113.336,13,3,3,7.9,1.0,0.4,0.0,0.0,0.0,0.0,1,,180108544
"2021-08-19T04:13:48.181461760-05:00",40.1722,-113.3368,128,19,17,1.5,0.2,0.2,0.7,23.6,28.4,19.1,0,,181461760
"2021-08-19T04:16:06.180664064-05:00",40.1938,-113.3406,10,10,17,160.9,0.2,0.2,0.4,10.9,2.6,3.1,1,,180664064
"2021-08-19T04:16:06.180851200-05:00",40.198,-113.3413,5,3,3,5.4,1.1,0.4,0.0,0.0,0.0,0.0,1,,180851200
"2021-08-19T04:16:06.180858624-05:00",40.1921,-113.3421,6,4,5,8.6,0.4,0.4,0.8,0.0,0.0,0.0,1,,180858624
"2021-08-19T04:16:06.213004800-05:00",40.1919,-113.3319,4,4,5,144.0,0.2,0.2,0.3,3.1,3.0,1.4,1,,213004800
"2021-08-19T04:16:06.283107840-05:00",40.1767,-113.3226,5,3,3,80.2,0.2,0.2,1.0,2.3,6.6,2.3,1,,283107840
"2021-08-19T04:16:06.337833984-05:00",40.1656,-113.2952,-3,3,3,80.1,0.2,0.2,0.0,7.5,4.2,-0.5,1,,337833984
"2021-08-19T04:16:06.377941248-05:00",40.1771,-113.3225,-14,7,11,113.5,0.2,0.2,0.5,5.1,3.0,-7.2,1,,377941248
"2021-08-19T04:16:06.402122240-05:00",40.1589,-113.312,-31,33,17,173.1,0.2,0.2,0.6,13.3,35.2,-10.5,0,,402122240
"2021-08-19T04:16:06.421417216-05:00",40.1596,-113.3123,-16,20,17,175.9,0.2,0.2,0.7,3.0,26.6,-8.2,0,,421417216
"2021-08-19T04:16:06.444568576-05:00",40.1587,-113.3124,-13,8,13,150.5,0.2,0.2,0.7,2.6,20.4,-6.6,0,,444568576
"2021-08-19T04:16:48.981708800-05:00",40.4493,-113.1929,5,4,5,87.7,0.4,0.4,0.8,0.0,0.0,0.0,1,,981708800
"2021-08-19T04:16:48.981999104-05:00",40.4528,-113.202,8,5,7,146.6,0.2,0.2,0.9,6.8,3.2,3.2,1,,981999104
"2021-08-19T04:16:49.037630208-05:00",40.4712,-113.2023,56,33,17,13.1,0.2,0.2,0.6,18.6,25.2,10.7,0,,37630208
"2021-08-19T04:19:08.888833280-05:00",40.6096,-113.1424,-4,3,3,6.0,0.4,0.4,0.0,0.0,0.0,0.0,1,,888833280
"2021-08-19T04:19:08.889093376-05:00",40.6068,-113.1452,-8,3,3,6.8,0.4,0.4,0.0,0.0,0.0,0.0,1,,889093376
"2021-08-19T04:19:08.889713408-05:00",40.6266,-113.1421,-16,5,7,161.4,0.2,0.2,0.8,6.1,3.8,-2.5,1,,889713408
"2021-08-19T04:19:22.171067392-05:00",40.5863,-113.0281,-6,7,11,90.7,0.2,0.2,0.5,21.2,4.8,-2.8,1,,171067392
"2021-08-19T04:19:22.178946816-05:00",40.632,-113.0519,7,5,7,116.7,0.2,0.2,0.5,3.4,3.0,2.6,1,,178946816
"2021-08-19T04:19:22.386021120-05:00",40.5968,-113.0304,-6,5,7,20.2,0.2,0.2,0.3,7.5,3.2,-2.3,1,,386021120
"2021-08-19T04:21:37.458484736-05:00",40.6499,-113.1221,4,2,1,25.5,4.2,0.2,0.5,2.4,4.8,1.5,1,,458484736
"2021-08-19T04:21:37.559589632-05:00",40.6431,-113.1,44,34,17,16.0,0.2,0.2,0.5,17.6,27.0,10.3,0,,559589632
"2021-08-19T04:22:19.105821696-05:00",40.4365,-113.1851,22,30,17,173.5,0.2,0.2,0.4,12.8,17.0,6.6,0,,105821696
"2021-08-19T04:22:19.155031296-05:00",40.4389,-113.1829,17,16,17,20.9,0.2,0.2,0.5,9.0,16.0,5.9,1,,155031296
"2021-08-19T04:23:13.515817472-05:00",40.274,-113.2074,-4,4,5,158.2,0.2,0.2,0.9,18.8,5.6,-0.7,1,,515817472
"2021-08-19T04:23:39.464353792-05:00",40.6672,-113.0939,6,4,5,94.9,0.2,0.2,0.8,4.0,7.6,1.3,1,,464353792
"2021-08-19T04:23:39.561703424-05:00",40.6613,-113.1026,-15,10,17,140.2,0.2,0.2,1.1,6.4,9.0,-6.3,1,,561703424
"2021-08-19T04:25:11.575259904-05:00",40.2966,-113.239,12,5,7,104.1,0.4,0.4,0.5,0.0,0.0,0.0,1,,575259904
"2021-08-19T04:25:11.575361024-05:00",40.2963,-113.2294,14,4,5,100.3,0.4,0.4,0.7,0.0,0.0,0.0,1,,575361024
"2021-08-19T04:25:11.575486976-05:00",40.295,-113.2362,29,9,15,106.9,0.2,0.2,1.5,11.0,4.0,3.5,1,,575486976
"2021-08-19T04:25:11.575880704-05:00",40.3029,-113.2349,5,4,5,155.1,0.4,0.4,0.5,0.0,0.0,0.0,1,,575880704
"2021-08-19T04:25:45.532794368-05:00",40.6294,-113.1892,12,5,7,19.4,0.2,0.2,0.5,4.0,2.8,5.6,1,,532794368
"2021-08-19T04:25:45.532877056-05:00",40.629,-113.1905,11,6,9,84.5,0.4,0.4,0.8,0.0,0.0,0.0,1,,532877056
"2021-08-19T04:25:45.533072384-05:00",40.6268,-113.1942,8,7,11,32.3,0.4,0.4,0.5,0.0,0.0,0.0,1,,533072384
"2021-08-19T04:25:45.533176832-05:00",40.6329,-113.217,7,5,7,105.1,0.4,0.4,1.2,0.0,0.0,0.0,1,,533176832
"2021-08-19T04:25:45.533372672-05:00",40.6254,-113.1947,6,4,5,50.2,0.4,0.4,0.3,0.0,0.0,0.0,1,,533372672
"2021-08-19T04:25:45.535806208-05:00",40.6569,-113.2467,-5,2,1,134.6,5.0,0.2,0.3,13.5,3.2,-2.0,1,,535806208
"2021-08-19T04:25:56.680933120-05:00",40.6584,-113.1066,9,5,7,147.8,0.2,0.2,0.5,29.7,5.0,2.1,1,,680933120
"2021-08-19T04:26:27.044259840-05:00",40.2948,-113.2311,6,5,7,22.4,0.4,0.4,0.6,0.0,0.0,0.0,1,,44259840
"2021-08-19T04:26:27.044359424-05:00",40.2961,-113.229,9,6,9,67.3,0.4,0.4,0.6,0.0,0.0,0.0,1,,44359424
"2021-08-19T04:26:27.044450048-05:00",40.2986,-113.2237,7,6,9,52.9,0.4,0.4,0.9,0.0,0.0,0.0,1,,44450048
"2021-08-19T04:26:27.044506368-05:00",40.2958,-113.2288,14,10,15,121.9,0.2,0.2,1.1,3.8,6.0,3.5,1,,44506368
"2021-08-19T04:26:27.044712960-05:00",40.226,-113.4504,8,3,3,69.7,0.7,0.4,0.2,0.0,0.0,0.0,1,,44712960
"2021-08-19T04:26:35.065992960-05:00",40.6264,-113.1896,6,6,9,60.4,0.2,0.2,0.6,4.3,3.0,2.8,1,,65992960
"2021-08-19T04:27:24.343269120-05:00",40.7869,-113.181,8,7,11,70.5,0.2,0.2,0.8,4.0,3.0,3.1,1,,343269120
"2021-08-19T04:27:34.187116032-05:00",40.2968,-113.23,9,3,3,74.1,0.4,0.4,0.1,0.0,0.0,0.0,1,,187116032
"2021-08-19T04:27:34.187125248-05:00",40.2972,-113.2272,25,12,17,161.4,0.2,0.2,1.0,4.9,3.0,8.6,1,,187125248
"2021-08-19T04:27:34.187152640-05:00",40.2965,-113.2297,5,4,5,154.2,0.4,0.4,0.0,0.0,0.0,0.0,1,,187152640
"2021-08-19T04:27:34.187203072-05:00",40.2977,-113.2275,12,7,11,132.1,0.4,0.4,0.4,0.0,0.0,0.0,1,,187203072
"2021-08-19T04:27:34.187299840-05:00",40.2989,-113.2279,17,8,13,95.7,0.4,0.4,0.6,0.0,0.0,0.0,1,,187299840
"2021-08-19T04:27:34.187494400-05:00",40.2985,-113.2376,8,6,9,84.1,0.4,0.4,0.4,0.0,0.0,0.0,1,,187494400
"2021-08-19T04:27:39.388377088-05:00",40.6603,-113.1065,11,10,17,161.2,0.4,0.4,0.6,0.0,0.0,0.0,1,,388377088
"2021-08-19T04:27:39.388428544-05:00",40.6573,-113.1007,17,13,17,174.2,0.2,0.2,1.0,7.5,6.6,5.8,1,,388428544
"2021-08-19T04:27:39.388639488-05:00",40.6651,-113.0747,7,6,9,92.8,0.4,0.4,1.3,0.0,0.0,0.0,1,,388639488
"2021-08-19T04:27:39.405607424-05:00",40.6576,-113.1024,7,7,11,95.5,0.2,0.2,0.4,13.2,4.2,2.8,1,,405607424
"2021-08-19T04:27:58.818393088-05:00",40.6255,-113.1903,35,14,17,176.7,0.2,0.2,0.9,9.1,2.8,8.8,0,,818393088
"2021-08-19T04:27:58.818410240-05:00",40.6085,-113.2054,29,3,3,13.8,2.7,0.4,0.1,0.0,0.0,0.0,1,,818410240
"2021-08-19T04:28:14.036163584-05:00",39.973,-113.104,14,12,19,27.6,0.2,0.2,0.6,4.0,4.8,2.9,1,,36163584
"2021-08-19T04:28:14.036431616-05:00",39.9798,-113.1204,4,5,7,72.0,0.4,0.4,1.0,0.0,0.0,0.0,1,,36431616
"2021-08-19T04:28:21.794400512-05:00",40.2885,-113.2185,4,3,3,7.6,0.4,0.4,0.1,0.0,0.0,0.0,1,,794400512
"2021-08-19T04:28:21.794502656-05:00",40.2942,-113.2175,11,7,11,160.9,0.2,0.2,0.5,22.2,11.0,4.1,1,,794502656
"2021-08-19T04:28:21.794590976-05:00",40.2956,-113.2167,8,5,7,32.0,0.4,0.4,0.5,0.0,0.0,0.0,1,,794590976
"2021-08-19T04:28:22.054885888-05:00",40.3327,-113.2366,-3,3,3,71.8,0.2,0.2,0.1,2.9,2.6,-1.0,1,,54885888
"2021-08-19T04:28:30.255819776-05:00",40.8102,-113.153,-11,10,15,60.1,0.2,0.2,0.6,11.6,2.6,-2.9,1,,255819776
"2021-08-19T04:28:40.787561728-05:00",40.7564,-113.216,-7,3,3,31.9,0.3,0.2,1.5,10.4,2.8,-2.5,1,,787561728
"2021-08-19T04:28:40.788416000-05:00",40.7499,-113.225,-6,3,3,59.3,1.0,0.2,1.1,3.8,4.2,-1.8,1,,788416000
"2021-08-19T04:28:40.796922368-05:00",40.7521,-113.1985,6,6,9,141.2,0.2,0.2,0.5,16.1,3.0,2.6,1,,796922368
"2021-08-19T04:28:40.796953856-05:00",40.7498,-113.2079,4,3,3,168.3,0.4,0.4,0.1,0.0,0.0,0.0,1,,796953856
"2021-08-19T04:29:07.561697792-05:00",40.6557,-113.0995,20,7,11,65.1,0.2,0.2,0.5,13.4,4.0,8.2,1,,561697792
"2021-08-19T04:29:07.561867264-05:00",40.6622,-113.1034,11,5,7,122.2,0.4,0.4,0.6,0.0,0.0,0.0,1,,561867264
"2021-08-19T04:29:07.561928192-05:00",40.6656,-113.1406,8,3,3,100.8,0.4,0.4,0.1,0.0,0.0,0.0,1,,561928192
"2021-08-19T04:29:07.561951744-05:00",40.6491,-113.1146,4,3,3,165.0,0.4,0.4,0.1,0.0,0.0,0.0,1,,561951744
"2021-08-19T04:29:07.576284160-05:00",40.6568,-113.0986,9,6,9,139.8,0.2,0.2,0.4,7.2,4.8,3.6,1,,576284160
"2021-08-19T04:29:16.551957504-05:00",40.3128,-113.2589,9,3,3,149.7,0.4,0.4,0.0,0.0,0.0,0.0,1,,551957504
"2021-08-19T04:29:16.552091648-05:00",40.2974,-113.216,21,6,9,150.4,0.2,0.2,0.6,10.8,2.8,7.0,1,,552091648
"2021-08-19T04:29:16.552275200-05:00",40.3113,-113.2579,14,4,5,148.4,0.4,0.4,0.9,0.0,0.0,0.0,1,,552275200
"2021-08-19T04:29:16.601161216-05:00",40.3088,-113.2098,42,33,15,172.2,0.2,0.2,0.6,14.9,9.2,13.4,0,,601161216
"2021-08-19T04:29:30.922295552-05:00",40.7773,-113.174,23,22,23,175.8,0.2,0.2,0.6,10.9,9.4,7.7,1,,922295552
"2021-08-19T04:29:37.283280640-05:00",39.9731,-113.1013,4,5,7,26.1,0.2,0.2,0.7,2.4,3.0,1.7,1,,283280640
"2021-08-19T04:29:55.538130432-05:00",40.3062,-113.2257,6,7,11,134.0,0.2,0.2,0.3,8.7,2.4,1.9,1,,538130432
"2021-08-19T04:29:55.538369536-05:00",40.3122,-113.2398,2,3,3,169.0,0.4,0.4,0.0,0.0,0.0,0.0,1,,538369536
"2021-08-19T04:30:23.930185984-05:00",40.6247,-113.1876,26,9,15,18.7,0.2,0.2,1.4,5.4,4.8,8.1,1,,930185984
"2021-08-19T04:30:23.930294784-05:00",40.6255,-113.1086,11,4,5,112.9,0.4,0.4,0.8,0.0,0.0,0.0,1,,930294784
"2021-08-19T04:30:23.930350080-05:00",40.6268,-113.1931,14,7,11,178.0,0.4,0.4,0.9,0.0,0.0,0.0,1,,930350080
"2021-08-19T04:30:23.930494464-05:00",40.6279,-113.1916,12,5,7,175.0,0.4,0.4,0.6,0.0,0.0,0.0,1,,930494464
"2021-08-19T04:30:38.572202496-05:00",40.8046,-113.1357,18,14,21,8.6,0.2,0.2,0.4,10.9,11.4,6.1,0,,572202496
"2021-08-19T04:30:38.572244736-05:00",40.8243,-113.135,8,3,3,61.1,0.8,0.4,0.1,0.0,0.0,0.0,1,,572244736
"2021-08-19T04:30:59.292774400-05:00",40.3045,-113.2256,3,4,5,161.1,0.2,0.2,0.3,9.2,2.0,1.6,1,,292774400
"2021-08-19T04:30:59.387004928-05:00",40.2773,-113.2292,35,31,17,179.1,0.2,0.2,1.0,11.9,15.4,13.6,0,,387004928
"2021-08-19T04:31:07.208771584-05:00",40.557,-113.3167,9,3,3,117.6,0.5,0.4,0.2,0.0,0.0,0.0,1,,208771584
"2021-08-19T04:31:07.208811264-05:00",40.5238,-113.2679,3,3,3,57.6,0.4,0.4,0.1,0.0,0.0,0.0,1,,208811264
"2021-08-19T04:31:07.209010944-05:00",40.5314,-113.2435,8,4,5,84.6,0.4,0.4,1.1,0.0,0.0,0.0,1,,209010944
"2021-08-19T04:31:07.259427072-05:00",40.5317,-113.2095,40,21,31,168.4,0.2,0.2,0.6,17.2,5.0,10.8,0,,259427072
"2021-08-19T04:31:07.259470592-05:00",40.5183,-113.1985,21,3,3,149.8,1.9,0.4,0.1,0.0,0.0,0.0,1,,259470592
"2021-08-19T04:31:07.259562496-05:00",40.4926,-113.1114,-13,3,3,128.5,0.6,0.4,0.2,0.0,0.0,0.0,1,,259562496
"2021-08-19T04:31:08.529149696-05:00",40.6585,-113.1123,6,7,11,75.4,0.4,0.4,1.4,0.0,0.0,0.0,1,,529149696
"2021-08-19T04:31:08.529293056-05:00",40.6601,-113.0968,10,6,9,132.5,0.4,0.4,0.9,0.0,0.0,0.0,1,,529293056
"2021-08-19T04:31:08.529307648-05:00",40.6625,-113.1261,11,7,11,85.0,0.4,0.4,1.3,0.0,0.0,0.0,1,,529307648
"2021-08-19T04:31:08.529422848-05:00",40.6627,-113.0975,15,7,11,163.0,0.4,0.4,1.2,0.0,0.0,0.0,1,,529422848
"2021-08-19T04:31:08.529453568-05:00",40.6603,-113.0972,28,7,11,159.3,0.2,0.2,1.0,6.8,7.4,10.7,0,,529453568
"2021-08-19T04:31:08.529561856-05:00",40.6095,-113.1936,14,4,5,46.8,1.1,0.4,1.8,0.0,0.0,0.0,1,,529561856
"2021-08-19T04:31:08.529704192-05:00",40.6621,-113.1301,10,5,7,102.2,0.5,0.4,1.3,0.0,0.0,0.0,1,,529704192
"2021-08-19T04:31:08.587944960-05:00",40.6605,-113.0874,-5,3,3,70.7,0.3,0.2,0.5,1.6,14.0,-2.4,1,,587944960
"2021-08-19T04:31:08.623888640-05:00",40.5982,-113.1183,3,2,1,23.7,4.7,0.2,0.1,15.4,9.4,0.6,1,,623888640
"2021-08-19T04:31:08.878224128-05:00",40.6319,-113.0652,-19,21,17,174.5,0.2,0.2,0.4,7.1,23.8,-6.2,0,,878224128
"2021-08-19T04:31:08.964105728-05:00",40.632,-113.0647,-7,4,5,19.0,0.2,0.2,0.4,2.2,16.2,-3.7,0,,964105728
"2021-08-19T04:31:37.803819520-05:00",40.4567,-113.1811,15,6,9,138.5,0.2,0.2,0.9,18.2,9.0,2.0,1,,803819520
"2021-08-19T04:31:37.804823296-05:00",40.3744,-113.2164,8,2,1,20.7,3.2,0.2,2.2,21.6,15.6,2.5,1,,804823296
"2021-08-19T04:31:37.806080768-05:00",40.442,-113.1698,160,21,33,176.6,0.2,0.2,1.1,28.0,29.4,19.2,0,,806080768
"2021-08-19T04:31:37.977431808-05:00",40.4604,-113.1831,12,7,11,20.1,0.2,0.2,0.7,3.3,10.0,3.0,1,,977431808
"2021-08-19T04:31:38.085713408-05:00",40.4076,-113.2133,-3,2,1,21.1,7.0,0.2,0.0,27.7,2.2,-1.3,1,,85713408
"2021-08-19T04:32:08.468065024-05:00",40.3174,-113.2179,11,4,5,152.4,0.4,0.4,0.3,0.0,0.0,0.0,1,,468065024
"2021-08-19T04:32:08.468158208-05:00",40.3043,-113.2101,26,5,7,107.2,0.2,0.2,0.8,9.7,7.2,4.9,0,,468158208
"2021-08-19T04:32:08.474976256-05:00",40.3092,-113.2094,4,3,3,74.6,0.2,0.2,0.2,5.2,8.4,0.9,1,,474976256
"2021-08-19T04:32:08.503908096-05:00",40.3187,-113.2193,54,31,19,20.8,0.2,0.2,1.2,28.6,28.2,7.8,0,,503908096
"2021-08-19T04:32:28.445181952-05:00",40.6692,-113.0774,6,6,9,84.0,0.4,0.4,1.2,0.0,0.0,0.0,1,,445181952
"2021-08-19T04:32:28.445339904-05:00",40.676,-113.0802,5,4,5,53.6,0.4,0.4,0.8,0.0,0.0,0.0,1,,445339904
"2021-08-19T04:32:28.445388288-05:00",40.6701,-113.0869,11,4,5,103.5,0.2,0.2,0.2,11.7,4.0,1.7,1,,445388288
"2021-08-19T04:32:28.918339072-05:00",40.6279,-113.1102,-6,4,5,44.8,0.2,0.2,0.4,3.0,8.0,-2.6,1,,918339072
"2021-08-19T04:33:04.799796480-05:00",40.3153,-113.2213,4,4,5,6.8,0.4,0.4,0.2,0.0,0.0,0.0,1,,799796480
"2021-08-19T04:33:38.516823808-05:00",40.4456,-113.1724,7,7,11,124.5,0.2,0.2,0.3,5.0,19.2,3.2,1,,516823808
"2021-08-19T04:33:38.549733376-05:00",40.441,-113.1943,-5,3,3,62.7,0.2,0.2,0.1,8.0,3.8,-3.1,1,,549733376
"2021-08-19T04:33:43.555017216-05:00",40.6882,-113.258,-4,2,1,27.5,4.6,0.2,0.2,3.9,4.4,-1.6,1,,555017216
"2021-08-19T04:33:43.728057856-05:00",40.7452,-113.1907,30,27,19,2.4,0.2,0.2,0.7,12.5,11.4,9.9,0,,728057856
"2021-08-19T04:33:43.798688256-05:00",40.7411,-113.1821,-13,11,15,170.0,0.2,0.2,0.4,7.5,10.6,-5.1,1,,798688256
"2021-08-19T04:33:43.817432576-05:00",40.7411,-113.1819,-9,6,9,140.6,0.2,0.2,0.4,2.7,15.0,-4.4,1,,817432576
"2021-08-19T04:33:43.827932160-05:00",40.7028,-113.2092,-4,2,1,27.1,4.2,0.2,0.1,1.7,11.2,-2.5,1,,827932160
"2021-08-19T04:33:43.855879936-05:00",40.7543,-113.1993,-18,14,17,8.2,0.2,0.2,0.5,7.6,16.0,-5.6,0,,855879936
"2021-08-19T04:33:43.869816320-05:00",40.7539,-113.1991,-9,7,11,139.3,0.2,0.2,0.7,4.9,8.8,-4.3,1,,869816320
"2021-08-19T04:33:43.880937472-05:00",40.7405,-113.1832,-6,3,3,49.1,0.2,0.2,0.8,1.8,13.8,-3.5,1,,880937472
"2021-08-19T04:33:43.975631616-05:00",40.7809,-113.1692,11,3,3,84.5,0.2,0.2,1.0,3.4,6.8,4.7,1,,975631616
"2021-08-19T04:33:43.992590848-05:00",40.7413,-113.1819,-18,17,23,179.4,0.2,0.2,0.7,4.6,17.0,-9.0,0,,992590848
"2021-08-19T04:34:12.294786816-05:00",40.3031,-113.2296,11,7,11,128.0,0.2,0.2,0.5,9.0,5.6,2.8,1,,294786816
"2021-08-19T04:34:12.294939392-05:00",40.315,-113.2801,6,3,3,73.4,0.4,0.4,0.2,0.0,0.0,0.0,1,,294939392
"2021-08-19T04:34:12.357409024-05:00",40.3129,-113.2156,45,31,17,23.3,0.2,0.2,0.2,17.1,17.0,9.0,0,,357409024
